2798,0
3407,0
3407,0
3407,0
3407,0
3407,0
3407,0
3407,0
3407,0
3407,0
2084,0
2084,0
2084,0
2084,0
2084,0
2084,0
2084,0
2084,0
2217,051872424929
2217,051872424929
2217,051872424929
1965,526627768255
1965,526627768255
1965,526627768255
1965,526627768255
1965,526627768255
1965,526627768255
1965,526627768255
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
1307,1824210864208
 
